,Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_Hour,Arrival_Min,Dep_Hour,Dep_Min,Duration_total
12147,3,0,2,2h 50m,0.0,8,,6,5,2019,6,50,4,0,170
12148,3,3,0,2h 45m,0.0,8,,6,3,2019,12,55,10,10,165
12149,3,0,2,2h 50m,0.0,8,,24,4,2019,13,0,10,10,170
12150,4,0,2,2h 45m,0.0,5,,15,4,2019,8,45,6,0,165
12151,6,2,1,12h,1.0,8,,6,6,2019,21,0,9,0,720
12152,4,2,1,32h 5m,2.0,8,,9,3,2019,18,50,10,45,1925
12153,4,2,1,22h 55m,1.0,8,,6,3,2019,19,45,20,50,1375
12154,4,0,5,14h 50m,1.0,5,,12,3,2019,11,25,20,35,890
12155,4,3,0,12h 25m,1.0,5,,24,3,2019,8,10,19,45,745
12156,6,2,1,8h 55m,1.0,8,,3,6,2019,19,15,10,20,535
12157,4,2,1,13h 30m,2.0,5,,21,5,2019,19,0,5,30,810
12158,3,4,3,1h 30m,0.0,8,,9,5,2019,10,40,9,10,90
12159,0,3,0,2h 35m,0.0,8,,6,5,2019,12,55,10,20,155
12160,2,0,2,2h 55m,0.0,8,,3,6,2019,10,40,7,45,175
12161,1,2,1,23h 30m,2.0,8,,15,5,2019,19,15,19,45,1410
12162,1,2,1,18h 20m,2.0,8,,27,6,2019,7,40,13,20,1100
12163,10,3,0,26h 35m,1.0,8,,9,6,2019,22,55,20,20,1595
12164,3,2,1,5h 45m,1.0,8,,15,4,2019,7,45,2,0,345
12165,4,3,0,17h 5m,1.0,8,,15,5,2019,12,0,18,55,1025
12166,1,3,0,13h 25m,2.0,8,,9,5,2019,23,15,9,50,805
12167,4,3,0,7h 55m,1.0,5,,15,5,2019,16,20,8,25,475
12168,3,3,0,2h 35m,0.0,8,,15,3,2019,17,45,15,10,155
12169,8,3,0,2h 30m,0.0,8,,1,4,2019,19,40,17,10,150
12170,6,2,1,8h 30m,1.0,8,,15,6,2019,1,30,17,0,510
12171,4,2,1,28h,1.0,5,,12,6,2019,19,0,15,0,1680
12172,1,2,1,15h 55m,1.0,8,,24,6,2019,9,35,17,40,955
12173,1,2,1,32h 20m,2.0,8,,9,3,2019,19,15,10,55,1940
12174,4,2,1,7h 35m,1.0,5,,27,3,2019,4,25,20,50,455
12175,6,2,1,9h,1.0,8,,6,6,2019,16,10,7,10,540
12176,1,3,0,2h 30m,0.0,8,,6,6,2019,16,45,14,15,150
12177,6,2,1,15h,1.0,8,,6,3,2019,21,0,6,0,900
12178,3,4,3,1h 30m,0.0,8,,15,6,2019,4,5,2,35,90
12179,6,2,1,10h 15m,1.0,8,,18,5,2019,19,0,8,45,615
12180,10,1,4,2h 15m,0.0,8,,9,6,2019,10,0,7,45,135
12181,4,2,1,17h 25m,2.0,8,,18,5,2019,12,35,19,10,1045
12182,4,3,0,14h 35m,1.0,5,,9,6,2019,4,40,14,5,875
12183,1,0,5,25h 45m,2.0,8,,1,3,2019,10,35,8,50,1545
12184,1,3,0,22h 25m,2.0,8,,24,5,2019,5,25,7,0,1345
12185,3,0,2,2h 45m,0.0,8,,6,6,2019,8,50,6,5,165
12186,1,2,1,12h 45m,1.0,8,,3,3,2019,9,25,20,40,765
12187,1,2,1,21h 15m,2.0,8,,15,6,2019,19,15,22,0,1275
12188,4,3,0,11h 45m,1.0,8,,6,6,2019,18,15,6,30,705
12189,0,3,0,2h 30m,0.0,8,,12,6,2019,1,20,22,50,150
12190,6,2,1,12h 30m,1.0,8,,3,6,2019,1,30,13,0,750
12191,4,0,5,15h 50m,1.0,8,,6,3,2019,0,45,8,55,950
12192,1,3,0,2h 35m,0.0,8,,18,6,2019,23,20,20,45,155
12193,3,2,1,7h 35m,1.0,8,,1,6,2019,16,10,8,35,455
12194,1,2,1,36h 25m,2.0,8,,6,3,2019,19,15,6,50,2185
12195,4,0,5,22h 25m,1.0,5,,12,3,2019,21,20,22,55,1345
12196,0,2,1,14h 25m,1.0,8,,12,6,2019,7,10,16,45,865
12197,8,0,2,2h 50m,0.0,8,,15,6,2019,12,20,9,30,170
12198,4,2,1,7h 30m,1.0,8,,3,6,2019,19,0,11,30,450
12199,6,2,1,9h 30m,1.0,8,,3,3,2019,21,0,11,30,570
12200,4,3,0,22h 40m,1.0,5,,9,6,2019,19,50,21,10,1360
12201,4,3,0,6h 5m,1.0,5,,21,5,2019,22,35,16,30,365
12202,3,3,0,4h 25m,1.0,8,,9,5,2019,23,45,19,20,265
12203,3,0,2,2h 55m,0.0,8,,18,4,2019,10,5,7,10,175
12204,0,0,2,2h 50m,0.0,8,,27,6,2019,7,45,4,55,170
12205,8,3,0,2h 20m,0.0,8,,15,5,2019,0,40,22,20,140
12206,8,3,0,2h 40m,0.0,8,,24,3,2019,9,35,6,55,160
12207,4,2,1,28h,1.0,5,,18,5,2019,19,0,15,0,1680
12208,4,3,0,11h 30m,1.0,8,,1,5,2019,21,5,9,35,690
12209,4,0,2,3h,0.0,5,,27,5,2019,20,45,17,45,180
12210,4,2,1,23h 5m,1.0,8,,3,3,2019,18,50,19,45,1385
12211,3,0,2,3h,0.0,8,,1,5,2019,0,15,21,15,180
12212,4,2,1,28h,1.0,5,,1,6,2019,19,0,15,0,1680
12213,2,0,2,2h 45m,0.0,8,,21,4,2019,23,40,20,55,165
12214,8,0,2,2h 55m,0.0,8,,18,5,2019,0,5,21,10,175
12215,6,2,1,9h 45m,1.0,8,,15,5,2019,19,0,9,15,585
12216,0,3,0,2h 35m,0.0,8,,27,6,2019,12,55,10,20,155
12217,3,2,1,5h 20m,1.0,8,,18,5,2019,22,25,17,5,320
12218,3,0,2,2h 55m,0.0,8,,21,4,2019,10,5,7,10,175
12219,1,3,0,19h 45m,2.0,8,,21,5,2019,12,30,16,45,1185
12220,4,2,1,21h 40m,2.0,5,,6,6,2019,4,25,6,45,1300
12221,3,2,1,7h 5m,1.0,8,,6,3,2019,12,0,4,55,425
12222,4,2,1,21h 35m,1.0,5,,9,3,2019,4,25,6,50,1295
12223,4,0,2,3h,0.0,8,,24,6,2019,11,20,8,20,180
12224,1,0,2,2h 45m,0.0,8,,3,5,2019,19,45,17,0,165
12225,1,2,1,24h 30m,2.0,8,,27,5,2019,19,15,18,45,1470
12226,8,2,1,4h 30m,1.0,8,,27,5,2019,13,15,8,45,270
12227,3,0,5,2h 45m,0.0,8,,15,3,2019,8,45,6,0,165
12228,4,3,0,17h 5m,1.0,8,,12,5,2019,12,0,18,55,1025
12229,6,2,1,8h 40m,1.0,8,,21,5,2019,19,0,10,20,520
12230,6,2,1,14h,1.0,8,,9,6,2019,1,30,11,30,840
12231,4,0,5,10h 25m,1.0,5,,21,3,2019,18,25,8,0,625
12232,0,2,1,7h 50m,1.0,8,,24,6,2019,15,45,7,55,470
12233,4,0,5,11h 35m,1.0,8,,18,3,2019,10,25,22,50,695
12234,4,4,3,1h 30m,0.0,8,,3,3,2019,11,50,10,20,90
12235,6,2,1,9h,1.0,8,,27,3,2019,16,10,7,10,540
12236,4,3,0,25h 50m,1.0,5,,12,5,2019,20,45,18,55,1550
12237,1,2,1,37h 20m,2.0,8,,15,5,2019,19,15,5,55,2240
12238,1,3,0,17h 15m,2.0,8,,24,3,2019,13,45,20,30,1035
12239,6,2,1,10h 25m,2.0,8,,3,6,2019,1,30,15,5,625
12240,6,2,1,9h 30m,1.0,8,,18,5,2019,1,30,16,0,570
12241,4,2,1,5h 30m,1.0,8,,9,6,2019,12,35,7,5,330
12242,4,3,0,11h 5m,1.0,8,,18,5,2019,8,15,21,10,665
12243,4,2,1,17h 25m,2.0,8,,9,5,2019,12,35,19,10,1045
12244,6,2,1,6h 35m,1.0,8,,3,3,2019,15,30,8,55,395
12245,3,0,2,2h 55m,0.0,8,,1,4,2019,21,20,18,25,175
12246,4,3,0,12h 15m,1.0,5,,9,6,2019,8,15,20,0,735
12247,1,2,1,20h 55m,1.0,8,,27,5,2019,9,25,12,30,1255
12248,1,3,0,28h 20m,1.0,8,,12,6,2019,21,5,16,45,1700
12249,4,4,3,1h 30m,0.0,8,,9,5,2019,21,5,19,35,90
12250,1,2,1,7h 15m,2.0,8,,9,6,2019,19,15,12,0,435
12251,2,0,5,2h 55m,0.0,8,,9,3,2019,10,40,7,45,175
12252,6,2,1,14h 5m,1.0,8,,21,5,2019,19,0,4,55,845
12253,4,3,0,18h 10m,1.0,8,,9,5,2019,8,15,14,5,1090
12254,8,3,0,2h 20m,0.0,7,,3,5,2019,0,40,22,20,140
12255,8,4,3,1h 20m,0.0,7,,27,3,2019,14,30,13,10,80
12256,4,3,0,27h 35m,1.0,8,,1,4,2019,12,0,8,25,1655
12257,6,2,1,7h 45m,1.0,8,,21,5,2019,1,30,17,45,465
12258,6,2,1,12h 40m,1.0,5,,24,6,2019,1,30,12,50,760
12259,3,2,1,5h 15m,1.0,8,,18,5,2019,12,30,7,15,315
12260,4,0,5,16h 35m,1.0,5,,18,3,2019,9,30,16,55,995
12261,3,2,1,5h 45m,1.0,8,,27,6,2019,7,45,2,0,345
12262,1,0,5,30h 30m,2.0,8,,9,3,2019,23,55,17,25,1830
12263,4,4,3,1h 25m,0.0,5,,15,6,2019,4,20,2,55,85
12264,4,3,0,11h 5m,1.0,8,,12,6,2019,8,15,21,10,665
12265,4,2,1,18h 45m,2.0,8,,15,6,2019,4,25,9,40,1125
12266,4,3,0,23h 50m,1.0,5,,9,6,2019,19,50,20,0,1430
12267,4,3,0,18h,1.0,8,,12,6,2019,14,25,20,25,1080
12268,4,3,0,28h 5m,1.0,8,,24,5,2019,21,5,17,0,1685
12269,4,3,0,27h 35m,1.0,8,,6,6,2019,10,5,6,30,1655
12270,8,3,0,2h 30m,0.0,8,,18,3,2019,11,30,9,0,150
12271,8,4,3,1h 30m,0.0,7,,24,6,2019,7,15,5,45,90
12272,8,1,4,2h 20m,0.0,7,,18,3,2019,20,5,17,45,140
12273,3,0,5,3h,0.0,8,,24,3,2019,16,10,13,10,180
12274,10,0,5,2h 55m,0.0,8,,9,3,2019,0,5,21,10,175
12275,4,3,0,6h 40m,1.0,8,,1,5,2019,20,45,14,5,400
12276,4,2,1,7h 20m,2.0,8,,18,5,2019,19,0,11,40,440
12277,3,0,2,2h 50m,0.0,8,,1,4,2019,1,0,22,10,170
12278,4,2,1,27h,1.0,5,,12,6,2019,19,0,16,0,1620
12279,4,2,1,24h 25m,2.0,5,,21,3,2019,18,50,18,25,1465
12280,4,3,0,13h 10m,1.0,5,,24,3,2019,19,40,6,30,790
12281,6,2,1,11h 15m,1.0,8,,27,6,2019,19,15,8,0,675
12282,4,3,0,17h 35m,1.0,5,,24,5,2019,10,5,16,30,1055
12283,8,3,0,2h 35m,0.0,8,,6,6,2019,9,30,6,55,155
12284,3,3,0,2h 30m,0.0,8,,1,4,2019,17,45,15,15,150
12285,4,2,1,26h 55m,2.0,8,,21,5,2019,12,35,9,40,1615
12286,4,2,1,18h 50m,2.0,8,,6,6,2019,4,25,9,35,1130
12287,6,2,1,6h 30m,1.0,8,,6,6,2019,1,30,19,0,390
12288,6,2,1,8h 55m,1.0,8,,27,3,2019,19,15,10,20,535
12289,3,2,1,5h 20m,1.0,8,,27,6,2019,22,25,17,5,320
12290,0,2,1,14h 20m,1.0,8,,27,3,2019,22,15,7,55,860
12291,6,2,1,13h,1.0,8,,21,3,2019,21,0,8,0,780
12292,4,0,5,10h 50m,1.0,5,,18,3,2019,8,15,21,25,650
12293,4,0,5,16h 40m,1.0,5,,12,3,2019,13,15,20,35,1000
12294,4,0,2,3h 5m,0.0,5,,6,5,2019,22,0,18,55,185
12295,6,2,1,7h 45m,1.0,8,,1,6,2019,1,30,17,45,465
12296,8,3,0,2h 30m,0.0,7,,15,6,2019,19,40,17,10,150
12297,3,2,1,14h 40m,2.0,8,,3,3,2019,21,20,6,40,880
12298,3,4,3,1h 25m,0.0,8,,24,3,2019,22,45,21,20,85
12299,8,0,2,2h 55m,0.0,8,,21,4,2019,0,5,21,10,175
12300,2,0,5,2h 55m,0.0,8,,18,3,2019,23,50,20,55,175
12301,3,3,0,5h 15m,1.0,8,,15,5,2019,20,30,15,15,315
12302,6,2,1,13h 50m,1.0,8,,12,6,2019,1,30,11,40,830
12303,1,3,0,25h 45m,1.0,8,,24,3,2019,11,10,9,25,1545
12304,2,0,5,2h 55m,0.0,8,,9,3,2019,14,35,11,40,175
12305,4,0,5,10h 10m,1.0,8,,1,3,2019,9,0,22,50,610
12306,4,2,1,18h 45m,2.0,8,,9,6,2019,4,25,9,40,1125
12307,8,4,3,1h 30m,0.0,7,,3,6,2019,7,15,5,45,90
12308,3,1,4,2h 20m,0.0,8,,21,5,2019,17,5,14,45,140
12309,4,3,0,8h 40m,1.0,5,,18,5,2019,4,40,20,0,520
12310,4,0,2,3h,0.0,5,,6,6,2019,20,45,17,45,180
12311,4,3,0,28h 40m,1.0,8,,6,6,2019,23,35,18,55,1720
12312,4,3,0,27h 10m,1.0,8,,1,4,2019,23,35,20,25,1630
12313,4,3,0,21h 25m,1.0,5,,24,5,2019,14,25,17,0,1285
12314,1,2,1,20h 20m,2.0,8,,3,3,2019,9,25,13,5,1220
12315,8,0,5,2h 50m,0.0,8,,1,3,2019,23,20,20,30,170
12316,6,2,1,11h 30m,1.0,8,,18,5,2019,1,30,14,0,690
12317,6,2,1,12h,1.0,8,,1,6,2019,19,0,7,0,720
12318,1,2,1,23h 40m,1.0,8,,9,5,2019,9,25,9,45,1420
12319,4,2,1,15h 25m,1.0,5,,18,5,2019,4,25,13,0,925
12320,6,2,1,10h 30m,1.0,8,,24,5,2019,19,0,8,30,630
12321,3,3,0,2h 40m,0.0,8,,3,4,2019,0,5,21,25,160
12322,1,2,1,26h 40m,2.0,8,,6,6,2019,7,40,5,0,1600
12323,4,0,5,15h,1.0,8,,1,3,2019,5,5,14,5,900
12324,3,0,2,2h 55m,0.0,8,,21,5,2019,21,50,18,55,175
12325,3,0,2,3h,0.0,8,,15,6,2019,19,55,16,55,180
12326,4,2,1,7h 30m,1.0,8,,27,6,2019,4,25,20,55,450
12327,8,1,4,2h 15m,0.0,8,,12,6,2019,10,35,8,20,135
12328,4,2,1,22h 5m,1.0,8,,9,5,2019,19,0,20,55,1325
12329,8,2,1,4h 55m,1.0,8,,15,6,2019,22,50,17,55,295
12330,4,0,2,3h,0.0,5,,6,5,2019,22,50,19,50,180
12331,4,3,0,28h 40m,1.0,5,,6,6,2019,23,35,18,55,1720
12332,4,3,0,28h 15m,1.0,5,,24,5,2019,20,45,16,30,1695
12333,1,3,0,9h 40m,1.0,8,,3,4,2019,4,40,19,0,580
12334,3,0,2,2h 50m,0.0,8,,21,5,2019,8,20,5,30,170
12335,4,3,0,9h 30m,1.0,5,,1,5,2019,23,35,14,5,570
12336,3,0,2,2h 50m,0.0,8,,27,4,2019,11,20,8,30,170
12337,4,0,2,3h,0.0,8,,15,4,2019,11,20,8,20,180
12338,4,2,1,24h 50m,2.0,8,,9,6,2019,12,35,11,45,1490
12339,3,0,5,2h 50m,0.0,8,,21,3,2019,2,20,23,30,170
12340,8,3,0,2h 25m,0.0,7,,3,4,2019,11,25,9,0,145
12341,4,0,5,12h 10m,1.0,8,,18,3,2019,5,5,16,55,730
12342,4,3,0,24h 40m,1.0,8,,15,5,2019,21,5,20,25,1480
12343,4,2,1,24h 35m,1.0,5,,21,3,2019,18,50,18,15,1475
12344,6,2,1,14h,1.0,8,,15,6,2019,1,30,11,30,840
12345,1,2,1,21h 45m,2.0,8,,6,3,2019,19,15,21,30,1305
12346,4,4,3,1h 30m,0.0,5,,9,6,2019,11,50,10,20,90
12347,6,2,1,11h 30m,1.0,8,,24,6,2019,19,0,7,30,690
12348,6,2,1,10h 45m,1.0,8,,21,5,2019,19,15,8,30,645
12349,3,0,2,3h,0.0,8,,9,5,2019,0,15,21,15,180
12350,8,0,5,2h 55m,0.0,8,,9,3,2019,12,30,9,35,175
12351,4,2,1,10h,2.0,8,,3,6,2019,4,25,18,25,600
12352,6,2,1,6h 35m,1.0,8,,6,3,2019,1,35,19,0,395
12353,3,4,3,1h 30m,0.0,8,,27,6,2019,10,45,9,15,90
12354,1,0,2,2h 45m,0.0,8,,27,4,2019,8,55,6,10,165
12355,4,2,1,17h 40m,2.0,8,,21,3,2019,4,25,10,45,1060
12356,4,3,0,7h 55m,1.0,5,,9,5,2019,16,20,8,25,475
12357,3,3,0,2h 35m,0.0,8,,21,6,2019,18,5,15,30,155
12358,6,2,1,9h 30m,1.0,8,,21,5,2019,21,0,11,30,570
12359,6,2,1,6h 15m,1.0,5,,6,3,2019,19,15,13,0,375
12360,4,2,1,21h 40m,2.0,5,,12,6,2019,4,25,6,45,1300
12361,4,0,5,20h 20m,1.0,5,,12,3,2019,15,15,18,55,1220
12362,10,2,1,3h 10m,0.0,8,,15,5,2019,17,50,14,40,190
12363,10,0,2,2h 50m,0.0,8,,6,4,2019,23,50,21,0,170
12364,0,3,0,2h 30m,0.0,8,,9,6,2019,1,20,22,50,150
12365,1,3,0,20h 10m,2.0,8,,24,3,2019,5,35,9,25,1210
12366,4,3,0,9h 50m,1.0,8,,18,5,2019,18,15,8,25,590
12367,10,3,0,27h 20m,1.0,8,,12,5,2019,20,20,17,0,1640
12368,2,2,1,5h 10m,1.0,8,,21,5,2019,19,35,14,25,310
12369,1,2,1,37h 20m,2.0,8,,6,3,2019,19,15,5,55,2240
12370,1,0,5,4h,1.0,8,,18,3,2019,12,15,8,15,240
12371,4,0,2,2h 45m,0.0,8,,1,5,2019,8,45,6,0,165
12372,1,2,1,38h,3.0,8,,6,5,2019,19,15,5,15,2280
12373,4,0,5,23h 20m,1.0,5,,3,3,2019,8,15,8,55,1400
12374,4,4,3,1h 25m,0.0,5,,15,5,2019,8,30,7,5,85
12375,4,3,0,14h 10m,1.0,8,,24,3,2019,20,40,6,30,850
12376,4,4,3,1h 30m,0.0,8,,1,3,2019,4,25,2,55,90
12377,1,2,1,8h 20m,2.0,8,,15,5,2019,19,15,10,55,500
12378,3,3,0,5h 25m,1.0,8,,21,5,2019,23,30,18,5,325
12379,8,4,3,1h 30m,0.0,8,,27,6,2019,0,15,22,45,90
12380,10,0,2,2h 45m,0.0,8,,3,5,2019,22,15,19,30,165
12381,6,2,1,8h 10m,1.0,8,,3,3,2019,21,0,12,50,490
12382,0,3,0,2h 30m,0.0,8,,21,3,2019,22,5,19,35,150
12383,6,2,1,6h 15m,1.0,8,,15,5,2019,19,15,13,0,375
12384,6,2,1,15h 10m,1.0,8,,9,6,2019,1,30,10,20,910
12385,2,0,2,2h 50m,0.0,8,,1,4,2019,14,30,11,40,170
12386,4,3,0,25h 40m,1.0,8,,15,5,2019,22,5,20,25,1540
12387,3,2,1,16h 15m,1.0,8,,3,6,2019,1,30,9,15,975
12388,4,4,3,1h 30m,0.0,5,,27,3,2019,11,50,10,20,90
12389,4,3,0,27h 35m,1.0,8,,9,5,2019,10,5,6,30,1655
12390,4,3,0,25h 45m,1.0,8,,12,6,2019,8,15,6,30,1545
12391,4,2,1,13h 30m,2.0,8,,15,6,2019,19,0,5,30,810
12392,6,2,1,12h 20m,1.0,8,,27,6,2019,19,0,6,40,740
12393,6,2,1,12h 30m,1.0,8,,9,6,2019,1,30,13,0,750
12394,1,2,1,10h 15m,1.0,8,,18,5,2019,19,15,9,0,615
12395,1,4,3,27h 40m,2.0,8,,6,3,2019,15,15,11,35,1660
12396,3,2,1,4h 50m,1.0,8,,21,5,2019,20,0,15,10,290
12397,4,0,2,2h 55m,0.0,8,,3,4,2019,18,10,15,15,175
12398,4,3,0,14h,1.0,8,,18,5,2019,23,35,9,35,840
12399,10,3,0,12h 45m,1.0,8,,6,5,2019,9,5,20,20,765
12400,8,4,3,1h 30m,0.0,8,,24,6,2019,7,15,5,45,90
12401,4,3,0,20h 20m,1.0,5,,24,5,2019,16,20,20,0,1220
12402,4,0,2,3h 5m,0.0,8,,24,5,2019,22,0,18,55,185
12403,3,1,4,2h 20m,0.0,8,,6,5,2019,21,55,19,35,140
12404,8,4,3,1h 30m,0.0,8,,12,6,2019,0,15,22,45,90
12405,4,3,0,12h 55m,1.0,5,,6,6,2019,10,5,21,10,775
12406,6,2,1,6h 30m,1.0,5,,3,3,2019,15,30,9,0,390
12407,4,3,0,11h 45m,1.0,8,,15,5,2019,18,15,6,30,705
12408,4,3,0,7h 55m,1.0,8,,12,5,2019,16,20,8,25,475
12409,3,2,1,6h,1.0,8,,9,3,2019,21,0,15,0,360
12410,6,2,1,8h 5m,1.0,8,,27,3,2019,1,35,17,30,485
12411,4,2,1,25h 20m,1.0,8,,3,3,2019,18,50,17,30,1520
12412,3,2,1,7h 5m,1.0,8,,12,6,2019,12,10,5,5,425
12413,10,2,1,3h 10m,0.0,8,,9,5,2019,9,10,6,0,190
12414,1,2,1,7h 15m,2.0,8,,15,6,2019,19,15,12,0,435
12415,3,4,3,1h 35m,0.0,8,,15,6,2019,21,40,20,5,95
12416,4,3,0,19h 10m,1.0,8,,9,6,2019,16,20,21,10,1150
12417,10,3,0,27h 35m,1.0,8,,6,5,2019,10,45,7,10,1655
12418,4,2,1,5h,1.0,8,,9,5,2019,19,0,14,0,300
12419,3,2,1,5h 5m,1.0,8,,6,3,2019,1,35,20,30,305
12420,4,2,1,21h 35m,1.0,5,,3,6,2019,12,35,15,0,1295
12421,1,2,1,30h 20m,2.0,8,,9,3,2019,19,15,12,55,1820
12422,3,4,3,1h 30m,0.0,8,,21,6,2019,13,30,12,0,90
12423,1,3,0,25h 45m,1.0,8,,6,5,2019,11,10,9,25,1545
12424,4,3,0,8h 30m,1.0,8,,6,5,2019,22,35,14,5,510
12425,0,2,1,9h 50m,1.0,8,,27,5,2019,6,35,20,45,590
12426,6,2,1,6h 15m,1.0,8,,6,6,2019,19,15,13,0,375
12427,1,3,0,23h 5m,2.0,8,,9,6,2019,8,55,9,50,1385
12428,8,4,3,1h 30m,0.0,8,,24,6,2019,0,15,22,45,90
12429,3,2,1,3h 15m,0.0,8,,6,6,2019,17,40,14,25,195
12430,4,0,5,16h 30m,1.0,8,,12,3,2019,11,25,18,55,990
12431,3,3,0,5h 15m,1.0,8,,18,5,2019,20,30,15,15,315
12432,4,2,1,23h 50m,2.0,8,,18,5,2019,19,0,19,10,1430
12433,6,2,1,13h 15m,1.0,8,,1,6,2019,19,15,6,0,795
12434,10,3,0,25h 55m,1.0,8,,15,5,2019,9,5,7,10,1555
12435,6,2,1,11h 45m,1.0,8,,21,5,2019,19,15,7,30,705
12436,4,2,1,19h 55m,2.0,8,,18,5,2019,19,0,23,5,1195
12437,0,0,2,2h 50m,0.0,8,,18,6,2019,7,45,4,55,170
12438,6,2,1,10h 30m,1.0,8,,6,6,2019,19,15,8,45,630
12439,1,3,0,18h 25m,2.0,8,,21,5,2019,8,55,14,30,1105
12440,4,4,3,1h 25m,0.0,5,,3,5,2019,4,20,2,55,85
12441,2,2,1,9h,1.0,8,,18,5,2019,19,35,10,35,540
12442,1,0,5,27h 55m,1.0,8,,3,3,2019,10,50,6,55,1675
12443,4,2,1,5h 30m,1.0,8,,6,6,2019,12,35,7,5,330
12444,3,2,1,9h 35m,1.0,8,,15,6,2019,21,0,11,25,575
12445,6,2,1,12h 35m,1.0,8,,21,3,2019,22,20,9,45,755
12446,2,2,1,6h 10m,1.0,8,,15,5,2019,13,35,7,25,370
12447,4,2,1,26h 55m,2.0,5,,18,5,2019,12,35,9,40,1615
12448,4,0,2,3h,0.0,8,,18,4,2019,22,50,19,50,180
12449,3,3,0,2h 35m,0.0,8,,3,4,2019,18,5,15,30,155
12450,10,3,0,27h 35m,1.0,8,,12,5,2019,10,45,7,10,1655
12451,4,4,3,1h 30m,0.0,8,,3,5,2019,21,5,19,35,90
12452,3,0,2,2h 55m,0.0,8,,15,5,2019,21,20,18,25,175
12453,3,2,1,14h 5m,1.0,8,,1,5,2019,1,30,11,25,845
12454,6,2,1,8h 10m,1.0,8,,6,3,2019,21,0,12,50,490
12455,10,2,1,3h 10m,0.0,8,,18,6,2019,17,50,14,40,190
12456,8,0,2,2h 40m,0.0,7,,6,4,2019,8,35,5,55,160
12457,1,3,0,2h 35m,0.0,8,,24,6,2019,23,20,20,45,155
12458,4,2,1,18h 20m,1.0,8,,3,6,2019,12,35,18,15,1100
12459,3,3,0,5h 15m,1.0,8,,24,5,2019,20,30,15,15,315
12460,0,2,1,10h 25m,1.0,8,,24,5,2019,7,10,20,45,625
12461,3,3,0,2h 35m,0.0,8,,3,4,2019,22,55,20,20,155
12462,4,0,2,3h 5m,0.0,8,,27,4,2019,22,0,18,55,185
12463,3,4,3,1h 30m,0.0,8,,6,6,2019,4,5,2,35,90
12464,1,2,1,37h 20m,2.0,8,,12,6,2019,19,15,5,55,2240
12465,4,0,2,2h 55m,0.0,8,,12,6,2019,14,5,11,10,175
12466,1,0,5,16h 20m,2.0,8,,12,3,2019,22,10,5,50,980
12467,8,4,3,1h 20m,0.0,8,,3,3,2019,7,5,5,45,80
12468,10,4,3,24h 10m,1.0,8,,6,3,2019,19,55,19,45,1450
12469,8,3,0,2h 30m,0.0,7,,18,3,2019,11,30,9,0,150
12470,10,2,1,3h 10m,0.0,8,,3,6,2019,9,10,6,0,190
12471,4,2,1,11h,1.0,5,,6,6,2019,19,0,8,0,660
12472,6,2,1,6h 30m,1.0,8,,27,5,2019,1,30,19,0,390
12473,0,3,0,2h 30m,0.0,8,,24,4,2019,1,20,22,50,150
12474,3,3,0,2h 35m,0.0,8,,27,5,2019,18,5,15,30,155
12475,4,2,1,29h 35m,2.0,8,,24,6,2019,19,0,13,25,1775
12476,3,2,1,11h 5m,1.0,8,,9,5,2019,16,10,5,5,665
12477,10,0,5,2h 40m,0.0,8,,3,3,2019,14,40,12,0,160
12478,4,3,0,5h 45m,1.0,8,,15,5,2019,19,50,14,5,345
12479,3,0,2,2h 45m,0.0,8,,24,5,2019,8,50,6,5,165
12480,4,2,1,12h 25m,1.0,8,,1,6,2019,4,25,16,0,745
12481,4,2,1,18h 45m,2.0,8,,12,6,2019,4,25,9,40,1125
12482,8,3,0,5h 15m,1.0,8,,15,5,2019,20,20,15,5,315
12483,8,4,3,1h 30m,0.0,7,,9,6,2019,14,45,13,15,90
12484,3,0,2,2h 55m,0.0,8,,18,6,2019,10,5,7,10,175
12485,5,0,5,7h 30m,1.0,3,,1,3,2019,13,15,5,45,450
12486,4,4,3,1h 30m,0.0,5,,27,5,2019,21,5,19,35,90
12487,6,2,1,13h,1.0,8,,21,5,2019,19,0,6,0,780
12488,1,3,0,15h 55m,2.0,8,,1,4,2019,1,20,9,25,955
12489,4,2,1,26h 55m,2.0,8,,3,6,2019,12,35,9,40,1615
12490,4,3,0,25h 45m,1.0,5,,9,5,2019,8,15,6,30,1545
12491,8,1,4,2h 15m,0.0,7,,15,5,2019,10,35,8,20,135
12492,6,2,1,10h 15m,1.0,8,,15,6,2019,19,15,9,0,615
12493,3,2,1,7h 35m,1.0,8,,9,6,2019,16,10,8,35,455
12494,1,0,5,16h 55m,1.0,8,,15,3,2019,22,45,5,50,1015
12495,6,2,1,9h 30m,1.0,8,,9,6,2019,21,0,11,30,570
12496,4,2,1,27h 35m,1.0,5,,9,5,2019,12,35,9,0,1655
12497,3,3,0,4h 25m,1.0,8,,15,5,2019,23,45,19,20,265
12498,4,0,5,17h 15m,1.0,5,,12,3,2019,16,10,22,55,1035
12499,4,2,1,9h,1.0,5,,21,5,2019,19,0,10,0,540
12500,1,2,1,26h,2.0,8,,27,6,2019,19,15,17,15,1560
12501,3,2,1,4h 35m,1.0,8,,21,3,2019,10,10,5,35,275
12502,5,0,5,2h 40m,0.0,8,,3,3,2019,22,35,19,55,160
12503,3,0,5,2h 45m,0.0,8,,24,3,2019,3,25,0,40,165
